LotFrontage,LotArea,Street,Alley,LotShape,Condition1,Condition2,OverallQual,RoofStyle,RoofMatl,MasVnrArea,ExterQual,BsmtExposure,TotalBsmtSF,HeatingQC,CentralAir,GrLivArea,BsmtFullBath,FullBath,HalfBath,TotRmsAbvGrd,Fireplaces,GarageCars,PavedDrive,WoodDeckSF,OpenPorchSF,3SsnPorch,MiscFeature,SaleType,Neighborhood,PoolQC,KitchenQual,Utilities,SalePrice
60,8400,Pave,NaN,Reg,Feedr,Norm,4,Gable,CompShg,0,Fa,No,721,Gd,Y,841,0,1,0,4,0,1,N,250,0,0,NA,WD,SawyerW,NA,TA,AllPub,82000
79,9236,Pave,NaN,IR1,Norm,Norm,6,Gable,CompShg,0,TA,Gd,1479,Ex,Y,1494,1,2,0,6,0,2,Y,168,27,0,NA,WD,CollgCr,NA,Gd,AllPub,217000
51,6120,Pave,NaN,Reg,Artery,Norm,7,Gable,CompShg,0,TA,No,952,Gd,Y,1774,0,2,0,8,2,2,Y,90,0,0,NA,WD,OldTown,NA,TA,AllPub,129900
-1,25339,Pave,NaN,Reg,Norm,Norm,5,Gable,CompShg,0,TA,No,816,Ex,Y,1416,0,2,0,7,0,2,N,0,0,0,NA,WD,Sawyer,NA,Gd,AllPub,112000
129,9196,Pave,NaN,IR1,Norm,Norm,7,Gable,CompShg,0,Gd,No,1560,Ex,Y,1560,0,2,0,7,0,2,Y,100,150,0,NA,WD,Mitchel,NA,Gd,AllPub,201000
90,8100,Pave,Pave,Reg,Norm,Norm,5,Gable,CompShg,0,TA,No,1559,Gd,Y,1559,1,1,0,5,0,2,Y,0,116,0,NA,COD,OldTown,NA,TA,AllPub,153500
53,3922,Pave,NaN,Reg,Norm,Norm,7,Gable,CompShg,72,Gd,Av,1258,Ex,Y,1402,0,0,2,7,1,3,Y,120,16,0,NA,New,Blmngtn,NA,Gd,AllPub,194201
80,8546,Pave,NaN,Reg,Norm,Norm,4,Gable,CompShg,0,TA,No,1121,Ex,Y,1121,0,2,0,5,0,2,Y,132,64,0,NA,WD,Edwards,NA,TA,AllPub,140000
85,10200,Pave,NaN,Reg,Norm,Norm,6,Gable,CompShg,219,Gd,Av,1461,Ex,Y,1509,1,2,0,5,1,2,Y,224,0,0,NA,WD,Timber,NA,Gd,AllPub,175000
82,9020,Pave,NaN,Reg,Norm,Norm,6,Gable,CompShg,183,TA,Gd,1127,TA,Y,1165,1,1,1,6,0,2,Y,0,129,0,NA,WD,NWAmes,NA,TA,AllPub,174900
65,15426,Pave,NaN,IR1,Norm,Norm,6,Gable,CompShg,0,TA,No,928,Ex,Y,1764,1,2,1,7,0,2,Y,276,99,0,NA,WD,CollgCr,NA,Gd,AllPub,231500
44,6371,Pave,NaN,IR1,Norm,Norm,7,Gable,CompShg,128,Gd,Mn,1358,Ex,Y,1358,1,2,0,6,1,2,Y,192,35,0,NA,New,NridgHt,NA,Gd,AllPub,224000
-1,9503,Pave,NaN,Reg,Norm,Norm,5,Hip,CompShg,0,TA,No,1024,TA,Y,1344,1,1,0,6,1,1,Y,316,28,0,NA,WD,NWAmes,NA,TA,AllPub,144000
73,9066,Pave,NaN,IR1,Norm,Norm,8,Gable,CompShg,320,Gd,Mn,1004,Ex,Y,1852,0,2,1,7,2,3,Y,224,106,0,NA,WD,CollgCr,NA,Gd,AllPub,230000
70,7560,Pave,NaN,Reg,Norm,Norm,5,Hip,CompShg,0,TA,No,1029,TA,Y,1339,0,1,0,6,0,1,Y,0,0,0,NA,COD,NWAmes,NA,TA,AllPub,139000
107,14450,Pave,NaN,Reg,Norm,Norm,9,Gable,CompShg,315,Ex,Gd,2121,Ex,Y,2121,0,2,1,8,1,3,Y,124,98,0,NA,New,NridgHt,NA,Ex,AllPub,415298
60,7180,Pave,NaN,IR1,Norm,Norm,5,Hip,CompShg,0,TA,Av,864,TA,Y,864,0,1,0,5,0,1,Y,0,0,0,NA,WD,CollgCr,NA,TA,AllPub,127000
93,12030,Pave,NaN,Reg,Norm,Norm,8,Hip,CompShg,254,Ex,No,1694,Ex,Y,1694,0,2,0,7,0,3,Y,168,228,0,NA,New,NridgHt,NA,Gd,AllPub,318000
90,11248,Pave,NaN,IR1,Norm,Norm,9,Hip,CompShg,215,Gd,Av,1626,Ex,Y,1668,1,2,0,7,1,3,Y,257,45,0,NA,WD,CollgCr,NA,Gd,AllPub,285000
100,21750,Pave,NaN,Reg,Norm,Norm,5,Hip,CompShg,75,TA,NA,0,TA,Y,1771,0,1,0,9,1,2,Y,0,0,0,NA,WD,Mitchel,NA,TA,AllPub,115000
69,14850,Pave,NaN,IR1,Norm,Norm,5,Gable,CompShg,0,TA,No,1092,TA,Y,1092,1,1,0,6,1,1,Y,268,0,0,NA,WD,NWAmes,NA,TA,AllPub,141000
21,1526,Pave,NaN,Reg,Norm,Norm,4,Gable,CompShg,0,TA,Av,630,TA,Y,630,1,1,0,3,0,1,Y,0,0,0,NA,WD,MeadowV,NA,Gd,AllPub,86000
40,6792,Pave,NaN,IR1,Norm,Norm,7,Gable,CompShg,94,Gd,No,1368,Ex,Y,1368,0,2,0,6,1,2,Y,132,35,0,NA,New,NridgHt,NA,Gd,AllPub,202665
41,5330,Pave,NaN,Reg,Norm,Norm,8,Gable,CompShg,0,Gd,Av,1494,Ex,Y,1652,1,2,0,6,0,2,Y,96,48,0,NA,WD,StoneBr,NA,Ex,AllPub,251000
73,11883,Pave,NaN,Reg,Norm,Norm,7,Hip,CompShg,196,Gd,Gd,1504,Ex,Y,1504,1,2,0,6,1,2,Y,115,66,0,NA,WD,CollgCr,NA,Gd,AllPub,203000
93,11160,Pave,NaN,Reg,Norm,Norm,7,Hip,CompShg,0,Gd,No,2110,Ex,Y,2110,1,2,1,8,2,2,Y,0,0,0,NA,WD,NWAmes,NA,Ex,AllPub,244000
68,8930,Pave,NaN,Reg,RRAe,Norm,6,Gable,CompShg,0,TA,NA,0,TA,Y,1902,0,2,0,8,0,2,Y,0,0,0,NA,WD,Sawyer,NA,TA,AllPub,112000
65,6768,Pave,NaN,IR1,Feedr,Norm,6,Hip,CompShg,0,TA,Mn,912,Gd,Y,912,1,1,0,5,0,1,Y,168,0,0,NA,WD,Sawyer,NA,Gd,AllPub,142000
59,4282,Pave,Pave,IR2,Norm,Norm,7,Gable,CompShg,0,Gd,Mn,1391,Ex,Y,1391,0,2,0,5,0,2,Y,156,158,0,NA,WD,Somerst,NA,Gd,AllPub,196000
65,8450,Pave,NaN,Reg,Norm,Norm,7,Gable,CompShg,266,Gd,Mn,1436,Ex,Y,1436,1,2,0,8,0,2,Y,139,98,0,NA,WD,CollgCr,NA,Gd,AllPub,210000
68,8935,Pave,NaN,IR1,Norm,Norm,7,Gable,CompShg,95,Gd,No,831,Ex,Y,1660,0,2,1,7,0,2,Y,144,68,0,NA,WD,CollgCr,NA,Gd,AllPub,195000
-1,18800,Pave,NaN,IR1,Norm,Norm,6,Gable,CompShg,120,TA,Mn,796,TA,Y,1574,1,2,1,6,1,2,Y,306,111,0,NA,WD,NWAmes,NA,TA,AllPub,190000
79,9490,Pave,NaN,Reg,Artery,Norm,6,Gable,CompShg,0,TA,No,806,TA,Y,1578,1,1,0,5,2,1,Y,0,0,0,NA,WD,NWAmes,NA,Fa,AllPub,133000
78,10264,Pave,NaN,IR1,Norm,Norm,7,Gable,CompShg,183,Gd,Av,1588,Ex,Y,1588,0,2,0,6,0,2,Y,158,29,0,NA,WD,CollgCr,NA,Gd,AllPub,214000
313,63887,Pave,NaN,IR3,Feedr,Norm,10,Hip,ClyTile,796,Ex,Gd,6110,Ex,Y,5642,2,2,1,12,3,2,Y,214,292,0,NA,New,Edwards,Gd,Ex,AllPub,160000
39,5389,Pave,NaN,IR1,Norm,Norm,8,Gable,CompShg,0,Gd,No,1595,Ex,Y,1616,1,2,0,5,1,2,Y,237,152,0,NA,WD,StoneBr,NA,Gd,AllPub,236500
85,13825,Pave,NaN,Reg,Norm,Norm,5,Gable,CompShg,0,TA,No,533,TA,Y,1601,0,1,0,6,0,1,Y,280,34,0,NA,WD,Sawyer,NA,TA,AllPub,140000
-1,12358,Pave,NaN,IR1,Feedr,Norm,5,Gable,CompShg,0,TA,No,720,TA,Y,1382,0,1,1,7,0,2,Y,237,0,0,NA,WD,OldTown,NA,TA,AllPub,128500
-1,4438,Pave,NaN,Reg,Norm,Norm,6,Gable,CompShg,205,Gd,Av,848,Ex,Y,848,1,1,0,3,1,2,Y,149,0,0,NA,WD,CollgCr,NA,Gd,AllPub,149000
90,11700,Pave,NaN,Reg,Norm,Norm,6,Mansard,CompShg,365,Gd,No,702,Gd,Y,1743,0,1,2,7,1,2,Y,224,0,0,NA,WD,NWAmes,NA,TA,AllPub,175000
85,11003,Pave,NaN,Reg,Norm,Norm,10,Gable,CompShg,160,Ex,Av,1017,Ex,Y,2007,1,2,1,10,1,3,Y,168,52,0,NA,WD,Somerst,NA,Ex,AllPub,310000
93,12090,Pave,NaN,Reg,Norm,Norm,8,Hip,CompShg,650,Gd,No,1141,Gd,Y,2263,0,2,1,10,1,2,Y,144,123,0,NA,WD,NoRidge,NA,Gd,AllPub,258000
-1,11425,Pave,NaN,IR1,Norm,Norm,5,Gable,CompShg,0,TA,No,1008,Gd,Y,1008,0,1,0,4,1,1,Y,0,0,0,NA,WD,NWAmes,NA,TA,AllPub,137000
100,12552,Pave,NaN,Reg,Norm,Norm,7,Gable,CompShg,0,Gd,No,991,Ex,Y,1947,0,2,1,8,1,2,Y,0,136,0,NA,WD,Somerst,NA,Gd,AllPub,254900
60,7200,Pave,NaN,Reg,Norm,Norm,5,Gable,CompShg,0,TA,Mn,900,TA,Y,900,0,1,0,5,0,2,Y,222,32,0,NA,WD,NWAmes,NA,Gd,AllPub,134800
35,9400,Pave,NaN,IR1,Norm,Norm,6,Flat,Tar&Grv,250,TA,Gd,945,TA,Y,980,0,2,0,4,0,0,Y,0,0,0,NA,WD,Edwards,NA,TA,AllPub,127500
24,2522,Pave,NaN,Reg,Norm,Norm,6,Gable,CompShg,50,Gd,No,970,Ex,Y,1709,0,2,0,7,0,2,Y,0,40,0,NA,WD,Edwards,NA,Gd,AllPub,130000
36,2592,Pave,NaN,Reg,Norm,Norm,5,Gable,CompShg,0,TA,No,536,TA,Y,1112,0,1,1,4,0,1,Y,182,0,0,NA,WD,MeadowV,NA,TA,AllPub,85000
40,5436,Pave,NaN,Reg,Norm,Norm,4,Gable,CompShg,0,TA,No,796,Gd,Y,1154,1,1,0,7,0,1,N,0,96,0,NA,WD,IDOTRR,NA,Gd,AllPub,125500
95,13651,Pave,NaN,IR1,Norm,Norm,7,Gable,CompShg,1115,TA,Gd,2223,Ex,Y,2223,1,2,0,8,2,2,Y,300,0,0,NA,WD,NWAmes,NA,TA,AllPub,244000
92,12003,Pave,NaN,Reg,Norm,Norm,8,Gable,CompShg,84,Gd,No,774,Ex,Y,1968,0,2,1,8,1,3,Y,0,75,0,NA,New,Timber,NA,Ex,AllPub,269500
90,9900,Pave,NaN,Reg,Norm,Norm,7,Gable,CompShg,256,Gd,Gd,1347,Ex,Y,2646,1,2,1,9,1,3,Y,340,60,0,NA,WD,NoRidge,NA,Gd,AllPub,260000
65,10237,Pave,NaN,Reg,RRAn,Norm,6,Gable,CompShg,0,Gd,No,783,Ex,Y,1484,0,2,1,8,1,2,Y,0,72,0,NA,New,Gilbert,NA,Gd,AllPub,178900
50,6060,Pave,NaN,Reg,Norm,Norm,4,Gable,CompShg,0,TA,No,732,Gd,Y,1123,0,1,0,4,0,1,P,0,0,0,NA,WD,IDOTRR,NA,TA,AllPub,100000
96,12444,Pave,NaN,Reg,Norm,Norm,8,Hip,CompShg,426,Ex,Av,1932,Ex,Y,1932,1,2,0,7,1,3,Y,0,66,304,NA,New,NridgHt,NA,Ex,AllPub,394617
24,2572,Pave,NaN,Reg,Norm,Norm,7,Hip,CompShg,0,Gd,No,696,Ex,Y,1416,1,2,1,6,0,2,Y,0,44,0,NA,WD,Somerst,NA,Gd,AllPub,155000
50,5000,Pave,NaN,Reg,RRAe,Norm,5,Gable,CompShg,0,TA,Av,720,Po,N,803,0,1,0,5,0,2,Y,0,0,0,NA,WD,IDOTRR,NA,TA,AllPub,87000
75,13125,Pave,NaN,Reg,Norm,Norm,6,Gable,CompShg,215,TA,Gd,1478,Ex,Y,1493,1,2,0,7,1,2,Y,140,39,0,NA,WD,CollgCr,NA,Gd,AllPub,208900
-1,10920,Pave,NaN,IR1,Norm,Norm,6,Hip,CompShg,212,TA,No,1253,TA,Y,1253,1,1,1,5,1,1,Y,0,213,0,NA,WD,NWAmes,NA,TA,AllPub,157000
112,10859,Pave,NaN,Reg,Norm,Norm,5,Gable,CompShg,0,TA,No,1097,Ex,Y,1097,0,1,1,6,0,2,Y,392,64,0,NA,WD,CollgCr,NA,TA,AllPub,145000
-1,8339,Pave,NaN,IR1,Norm,Norm,5,Gable,CompShg,0,TA,NA,0,TA,Y,882,0,1,0,5,0,1,Y,0,0,0,Shed,WD,NWAmes,NA,TA,AllPub,106500
60,8544,Pave,NaN,Reg,Norm,Norm,3,Gable,CompShg,0,TA,NA,0,Fa,N,1040,0,2,0,6,0,2,Y,0,0,0,NA,WD,NWAmes,NA,TA,AllPub,92900
-1,9375,Pave,NaN,Reg,Norm,Norm,7,Gable,CompShg,573,TA,No,1057,Ex,Y,2034,1,2,1,8,0,2,Y,576,36,0,NA,WD,CollgCr,NA,Gd,AllPub,219500
-1,8854,Pave,NaN,Reg,Norm,Norm,6,Gable,CompShg,0,TA,No,952,Fa,N,952,0,1,0,4,1,1,P,0,98,0,NA,WD,BrkSide,NA,Fa,AllPub,121000
313,27650,Pave,NaN,IR2,PosA,Norm,7,Flat,Tar&Grv,0,TA,Gd,585,Ex,Y,2069,1,2,0,9,1,2,Y,0,0,0,NA,WD,NWAmes,NA,Gd,AllPub,242000
71,12209,Pave,NaN,IR1,Norm,Norm,6,Gable,CompShg,0,TA,No,804,Ex,Y,1961,1,2,1,7,1,2,Y,125,192,0,NA,WD,Mitchel,NA,Gd,AllPub,215000
74,8532,Pave,NaN,Reg,Norm,Norm,5,Hip,CompShg,650,TA,No,1297,Gd,Y,1297,0,1,0,5,1,2,Y,0,0,0,NA,WD,NWAmes,NA,TA,AllPub,153000
-1,13031,Pave,NaN,IR2,Norm,Norm,6,Gable,CompShg,0,TA,No,691,Gd,Y,1498,0,2,1,6,1,2,Y,315,44,0,NA,WD,Gilbert,NA,TA,AllPub,187500
50,6000,Pave,NaN,Reg,Norm,Norm,5,Gable,CompShg,0,TA,No,884,Ex,Y,1348,1,1,0,5,1,1,N,0,0,0,NA,WD,BrkSide,NA,TA,AllPub,117000
65,8366,Pave,NaN,IR1,Norm,Norm,6,Gable,CompShg,0,Gd,No,798,Ex,Y,1640,0,2,1,6,0,2,Y,138,45,0,NA,WD,SawyerW,NA,Gd,AllPub,173000
71,9204,Pave,NaN,Reg,Norm,Norm,5,Gable,CompShg,0,TA,No,1144,TA,Y,1144,1,1,1,6,0,1,Y,0,88,0,NA,COD,NWAmes,NA,TA,AllPub,124000
-1,8125,Pave,NaN,Reg,Norm,Norm,7,Gable,CompShg,295,Gd,No,1654,Ex,Y,1654,1,2,0,6,0,3,Y,0,136,0,NA,WD,CollgCr,NA,Gd,AllPub,230000
-1,9947,Pave,NaN,IR1,Norm,Norm,7,Gable,CompShg,0,TA,Av,1188,Ex,Y,1217,1,2,0,6,0,2,Y,168,27,0,NA,WD,Mitchel,NA,Gd,AllPub,173000
24,2280,Pave,NaN,Reg,Norm,Norm,6,Gable,CompShg,0,TA,No,855,TA,Y,1456,0,2,1,7,1,2,Y,87,0,0,NA,WD,NPkVill,NA,TA,AllPub,148500
68,9450,Pave,NaN,Reg,Norm,Norm,4,Gable,CompShg,0,TA,No,894,Ex,Y,894,0,1,0,5,0,2,Y,0,0,0,NA,WD,Edwards,NA,TA,AllPub,110000
21,1491,Pave,NaN,Reg,Norm,Norm,4,Gable,CompShg,0,TA,Av,630,Ex,Y,630,1,1,0,3,0,0,Y,96,24,0,NA,WD,MeadowV,NA,TA,AllPub,75500
75,9742,Pave,NaN,Reg,Norm,Norm,8,Hip,CompShg,281,Gd,No,1777,Ex,Y,1795,0,2,0,7,1,2,Y,171,159,0,NA,WD,CollgCr,NA,Gd,AllPub,230000
101,14215,Pave,NaN,IR1,Norm,Norm,8,Gable,CompShg,380,Gd,Av,1158,Ex,Y,2376,0,3,1,9,1,3,Y,240,154,0,NA,New,NridgHt,NA,Gd,AllPub,325300
21,1596,Pave,NaN,Reg,Norm,Norm,4,Gable,CompShg,0,TA,Gd,462,TA,Y,988,1,1,0,5,0,1,Y,120,101,0,NA,WD,MeadowV,NA,TA,AllPub,91000
36,2268,Pave,NaN,Reg,Norm,Norm,7,Gable,CompShg,106,Gd,No,764,Ex,Y,1626,0,2,0,6,0,2,Y,0,27,0,NA,WD,NridgHt,NA,Gd,AllPub,173000
53,3982,Pave,NaN,Reg,Norm,Norm,8,Hip,CompShg,0,Gd,Av,1520,Ex,Y,1567,1,2,0,7,1,3,Y,312,0,0,NA,New,Blmngtn,NA,Ex,AllPub,264561
76,9120,Pave,NaN,Reg,Norm,Norm,6,Hip,CompShg,0,TA,No,1261,Ex,Y,1261,1,1,0,6,1,2,Y,0,0,0,Shed,WD,NWAmes,NA,TA,AllPub,163000
65,8125,Pave,NaN,Reg,Norm,Norm,7,Gable,CompShg,0,Gd,No,756,Ex,Y,1553,0,2,1,6,0,2,Y,0,45,0,NA,New,Somerst,NA,Gd,AllPub,186500
-1,9636,Pave,NaN,IR1,Norm,Norm,6,Gable,CompShg,0,TA,No,808,Gd,Y,1593,0,2,1,7,1,2,Y,342,40,0,NA,WD,Gilbert,NA,TA,AllPub,178000
47,16321,Pave,NaN,IR1,Norm,Norm,5,Gable,CompShg,0,TA,Gd,1484,TA,Y,1600,1,1,0,6,2,1,Y,288,258,0,NA,WD,NWAmes,NA,TA,AllPub,207500
86,11500,Pave,NaN,IR1,Norm,Norm,7,Gable,CompShg,0,Gd,No,1017,Gd,Y,2057,0,1,1,6,1,1,Y,0,0,0,NA,WD,Crawfor,NA,Gd,AllPub,250000
80,9650,Pave,NaN,Reg,Norm,Norm,6,Gable,CompShg,360,TA,No,1350,TA,Y,1334,0,2,0,6,1,2,Y,0,16,0,NA,WD,NWAmes,NA,TA,AllPub,167900
78,7060,Pave,NaN,Reg,Norm,Norm,7,Gable,CompShg,200,TA,Gd,1344,Ex,Y,1344,2,2,0,8,0,4,Y,0,0,0,NA,WD,Mitchel,NA,TA,AllPub,206300
85,10200,Pave,NaN,Reg,Norm,Norm,5,Gable,CompShg,104,TA,No,1086,Gd,Y,1086,1,1,0,6,0,2,Y,0,0,0,NA,WD,NWAmes,NA,TA,AllPub,144900
78,9360,Pave,NaN,Reg,Norm,Norm,6,Hip,CompShg,0,TA,No,1161,TA,Y,1381,1,1,1,5,1,2,Y,0,0,0,NA,WD,NWAmes,NA,Gd,AllPub,197500
49,5820,Pave,NaN,Reg,Norm,Norm,3,Gable,CompShg,0,TA,No,1162,Ex,Y,1163,1,1,0,6,0,1,Y,142,98,0,NA,WD,OldTown,NA,TA,AllPub,126175
60,3600,Pave,Grvl,Reg,Norm,Norm,6,Gable,CompShg,0,TA,No,684,Ex,N,1368,0,1,0,7,0,1,N,0,158,0,NA,WD,OldTown,NA,TA,AllPub,114504
51,6171,Pave,NaN,Reg,Norm,Norm,6,Gable,CompShg,0,TA,No,976,Ex,Y,1608,0,2,1,7,1,1,Y,147,16,0,NA,WD,SWISU,NA,Gd,AllPub,137450
78,7800,Pave,NaN,Reg,Norm,Norm,5,Gable,CompShg,0,TA,No,896,Ex,Y,2008,1,3,0,8,0,1,Y,103,0,0,NA,WD,Edwards,NA,Ex,AllPub,225000
-1,13500,Pave,NaN,Reg,Norm,Norm,6,Flat,CompShg,0,TA,Gd,1602,Gd,Y,1252,1,1,0,4,1,2,Y,409,0,0,NA,WD,ClearCr,NA,TA,AllPub,235000
51,4712,Pave,NaN,IR1,Feedr,Norm,4,Gable,CompShg,0,TA,No,747,TA,Y,1230,1,1,1,5,0,1,Y,0,57,0,NA,WD,BrkSide,NA,TA,AllPub,121600
85,13175,Pave,NaN,Reg,Norm,Norm,6,Gable,CompShg,119,TA,No,1542,TA,Y,2073,1,2,0,7,2,2,Y,349,0,0,NA,WD,NWAmes,NA,TA,AllPub,210000
65,9018,Pave,NaN,IR1,Norm,Norm,7,Hip,CompShg,0,Gd,Av,728,Ex,Y,1456,0,2,1,8,1,2,Y,100,24,0,NA,New,Gilbert,NA,Gd,AllPub,179540
80,10000,Pave,NaN,Reg,Feedr,Norm,5,Hip,CompShg,0,TA,No,864,Ex,Y,1144,1,1,0,6,1,1,Y,165,0,0,Shed,WD,Sawyer,NA,TA,AllPub,131400
75,8250,Pave,NaN,Reg,Norm,Norm,6,Hip,CompShg,260,TA,No,1092,Ex,Y,1092,1,1,0,6,0,2,Y,0,0,0,NA,WD,NWAmes,NA,TA,AllPub,145000
-1,9945,Pave,NaN,IR1,Norm,Norm,5,Hip,CompShg,57,TA,No,988,TA,Y,988,1,1,0,5,0,2,Y,0,0,0,NA,WD,Sawyer,NA,TA,AllPub,128500
61,9758,Pave,NaN,IR1,Norm,Norm,5,Gable,CompShg,0,TA,No,950,TA,Y,950,0,1,0,5,0,1,Y,0,0,0,NA,WD,NWAmes,NA,TA,AllPub,119500
70,8176,Pave,NaN,Reg,Norm,Norm,5,Gable,CompShg,0,TA,No,1056,Fa,Y,1056,1,1,0,6,0,1,Y,0,0,0,NA,WD,NWAmes,NA,TA,AllPub,139000
-1,10762,Pave,NaN,IR1,Norm,Norm,7,Gable,CompShg,344,Gd,No,978,Ex,Y,1983,0,2,1,9,1,2,Y,0,0,0,NA,WD,Gilbert,NA,Gd,AllPub,225000
62,7917,Pave,NaN,Reg,Norm,Norm,6,Gable,CompShg,0,TA,No,953,Ex,Y,1647,0,2,1,7,1,2,Y,0,40,0,NA,WD,Gilbert,NA,TA,AllPub,175000
60,7200,Pave,NaN,Reg,Feedr,Norm,7,Gable,CompShg,0,Gd,No,560,Ex,Y,1135,1,1,0,6,0,2,Y,256,0,0,NA,WD,SWISU,NA,Gd,AllPub,155000
122,11911,Pave,NaN,IR2,Norm,Norm,6,Gable,CompShg,0,Gd,Av,684,Ex,Y,1560,0,2,1,6,1,2,Y,100,38,0,NA,WD,Gilbert,NA,Gd,AllPub,174000
65,7804,Pave,NaN,Reg,Norm,Norm,4,Gable,CompShg,0,TA,No,1122,TA,Y,1981,1,2,0,7,2,2,Y,431,44,0,NA,WD,SWISU,NA,Gd,AllPub,135000
62,7500,Pave,Pave,Reg,Norm,Norm,7,Gable,CompShg,0,Gd,No,1257,Ex,Y,1266,0,2,0,6,1,2,Y,38,144,0,NA,WD,Somerst,NA,Gd,AllPub,176000
110,8472,Grvl,NaN,IR2,RRNn,Norm,5,Gable,CompShg,0,Fa,Gd,816,TA,N,816,1,1,0,5,0,2,Y,106,0,0,NA,WD,IDOTRR,NA,TA,AllPub,110000
60,8064,Pave,NaN,Reg,Artery,Norm,5,Gable,CompShg,0,TA,Mn,672,Ex,Y,924,0,1,0,6,1,2,Y,0,0,0,Shed,WD,NWAmes,NA,TA,AllPub,122900
60,7332,Pave,NaN,Reg,Norm,Norm,6,Gable,CompShg,207,TA,No,864,Ex,Y,864,1,1,0,4,0,1,Y,168,0,0,NA,WD,NWAmes,NA,Gd,AllPub,120000
71,9353,Pave,NaN,Reg,Norm,Norm,4,Gable,CompShg,0,TA,No,864,Gd,Y,864,0,1,0,5,0,1,Y,0,0,0,Shed,Oth,NWAmes,NA,TA,AllPub,116050
-1,7446,Pave,NaN,Reg,Feedr,Norm,4,Gable,CompShg,0,TA,No,788,TA,Y,788,0,1,0,4,2,0,Y,0,0,0,NA,WD,BrkSide,NA,TA,AllPub,100000
100,13350,Pave,NaN,IR1,Norm,Norm,5,Hip,CompShg,0,TA,No,864,TA,Y,894,1,1,0,5,1,2,Y,241,0,0,NA,WD,Sawyer,NA,TA,AllPub,142500
50,8635,Pave,NaN,Reg,Norm,Norm,5,Gable,CompShg,0,TA,No,672,TA,Y,1285,1,1,0,6,0,1,Y,0,0,0,NA,WD,BrkSide,NA,TA,AllPub,127000
54,6342,Pave,NaN,Reg,Feedr,Norm,5,Gable,CompShg,0,TA,No,780,Gd,N,1020,0,1,0,6,0,0,N,0,0,0,NA,WD,Sawyer,NA,TA,AllPub,94000
50,6000,Pave,NaN,Reg,Norm,Norm,6,Gable,CompShg,0,Gd,No,884,Gd,Y,904,0,1,0,4,0,1,Y,0,0,0,NA,WD,BrkSide,NA,TA,AllPub,119000
78,11344,Pave,NaN,Reg,Feedr,Norm,5,Gable,CompShg,180,TA,No,874,TA,Y,1524,0,1,1,7,0,1,Y,0,0,0,NA,WD,NWAmes,NA,TA,AllPub,144000
52,6292,Pave,NaN,Reg,Norm,Norm,6,Gable,CompShg,0,TA,Mn,768,TA,N,790,0,1,0,4,0,1,Y,0,141,0,NA,WD,SWISU,NA,TA,AllPub,91000
40,4671,Pave,NaN,IR1,Norm,Norm,8,Gable,CompShg,0,Gd,Mn,1228,Gd,Y,1228,1,2,0,5,1,2,Y,168,120,0,NA,WD,StoneBr,NA,Gd,AllPub,189000
24,1950,Pave,NaN,Reg,Norm,Norm,6,Gable,CompShg,0,TA,No,716,TA,Y,1556,1,2,1,6,1,2,Y,161,0,0,NA,COD,Blueste,NA,TA,AllPub,151000
86,11210,Pave,NaN,IR1,Norm,Norm,7,Gable,CompShg,240,Gd,Av,1614,Ex,Y,1614,0,2,0,7,0,3,Y,144,59,0,NA,New,CollgCr,NA,Gd,AllPub,221500
34,3230,Pave,Pave,Reg,Norm,Norm,6,Gable,CompShg,1129,TA,No,729,Gd,Y,1458,0,2,1,5,1,2,Y,0,32,0,NA,WD,Somerst,NA,TA,AllPub,176000
30,3182,Pave,Pave,Reg,Norm,Norm,7,Gable,CompShg,0,Gd,No,600,Ex,Y,1200,0,2,1,4,0,2,Y,0,172,0,NA,WD,Somerst,NA,Gd,AllPub,151000
-1,13526,Pave,NaN,IR1,Norm,Norm,5,Hip,CompShg,114,TA,No,935,TA,Y,935,1,1,0,5,0,1,Y,180,0,0,NA,WD,Sawyer,NA,TA,AllPub,137000
-1,14100,Pave,NaN,IR1,Norm,Norm,8,Gable,CompShg,632,TA,Mn,728,Ex,Y,3447,0,3,1,11,2,3,Y,314,12,0,NA,WD,Crawfor,NA,Gd,AllPub,381000
56,20431,Pave,NaN,IR2,Norm,Norm,9,Hip,CompShg,870,Ex,No,1848,Ex,Y,2728,1,2,1,10,2,3,Y,0,0,0,NA,New,NridgHt,NA,Ex,AllPub,437154
-1,13837,Pave,NaN,IR1,Norm,Norm,7,Gable,CompShg,178,Gd,No,1204,Gd,Y,2183,0,2,1,9,0,3,Y,0,0,0,NA,WD,NWAmes,NA,Gd,AllPub,229000
86,11065,Pave,NaN,IR1,Norm,Norm,8,Gable,CompShg,788,Gd,Mn,1085,Ex,Y,1970,0,2,1,8,1,3,Y,177,74,0,NA,New,NridgHt,NA,Ex,AllPub,281000
60,9084,Pave,NaN,Reg,Artery,Norm,4,Gable,CompShg,0,TA,Mn,755,TA,Y,1510,1,1,0,7,1,1,P,120,0,0,NA,WD,Edwards,NA,TA,AllPub,108000
43,3182,Pave,NaN,Reg,Norm,Norm,7,Gable,CompShg,16,Gd,Av,1373,Ex,Y,1555,0,2,0,7,1,2,Y,143,20,0,NA,WD,Blmngtn,NA,Gd,AllPub,192500
-1,8544,Pave,NaN,Reg,Norm,Norm,3,Gable,CompShg,340,TA,NA,0,Fa,N,1040,0,2,0,6,0,2,Y,0,0,0,NA,WD,NWAmes,NA,TA,AllPub,87500
